id,change_date,store_code,old_plan_name,old_plan_speed,old_plan_quota,old_plan_price,new_plan_name,new_plan_speed,new_plan_quota,new_plan_price,number_of_movements
27735,12/23/2019,TEODK07012,Super ,30,140,120,Super ,30,250,210,2
27736,12/23/2019,TEOSH07044,Super ,30,140,120,Super ,30,250,210,1
27737,12/23/2019,CPFMO0803001,Super ,30,250,210,Super ,30,140,120,1
27738,12/23/2019,TRMF00050,Super ,30,140,120,Super ,30,250,210,1
27739,12/23/2019,TEOBE09012,Super ,30,140,120,Super ,30,250,210,1
27740,12/23/2019,TEOSU110111,Super ,30,250,210,Super ,30,140,120,1
27741,12/23/2019,TEOCA03014,Super ,30,140,120,Super ,30,250,210,1
27742,12/23/2019,TRDSL00749,Super ,30,140,120,Super ,30,250,210,1
27743,12/18/2019,TEORS11035,Super ,30,140,120,Super ,30,250,210,1
27744,12/18/2019,TDOCA01011,Super ,30,250,210,Mega ,70,250,310,1
27745,12/18/2019,101-TEGCCABCCVVS,Super ,30,250,210,Super ,30,600,500,1
27746,12/18/2019,ARFDK0701001,Super ,30,140,120,Super ,30,250,210,3
27747,12/19/2019,ASFCA0303001,Super ,30,140,120,Super ,30,250,210,3
27748,12/19/2019,101-TEGCCABCRCRM,Super ,30,140,120,Super ,30,100,110,35
27749,12/19/2019,TRMF00047,Super ,30,140,120,Super ,30,250,210,1
27750,12/19/2019,TEOGI04043,Super ,30,140,120,Super ,30,140,120,2
27751,12/19/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,600,500,5
27752,12/19/2019,TEOPS10021,Super ,30,250,210,Super ,30,600,500,1
27753,12/22/2019,,Mega ,70,140,220,Super ,30,250,210,1
27754,12/22/2019,101-001,Mega ,70,250,310,Super ,30,140,120,1
27755,12/22/2019,TEOAT13011,Super ,30,250,210,Super ,30,140,120,1
27756,12/22/2019,TREX00032,Super ,30,140,120,Super ,30,140,120,1
27757,12/22/2019,TEOSH07038,Super ,30,140,120,Super ,30,250,210,1
27758,12/22/2019,TDOAL07031,Super ,30,250,210,Super ,30,600,500,4
27759,12/22/2019,ASFAL0503001,Super ,30,140,120,Super ,30,250,210,1
27760,12/23/2019,TEOSO13026,Super ,30,140,120,Super ,30,250,210,1
27761,12/23/2019,101-001,Super ,30,140,120,Super ,30,600,500,1
27762,12/23/2019,TEEAL07033,Super ,30,140,120,Super ,30,250,210,2
27763,12/23/2019,TREX00081,Super ,30,250,210,Super ,30,140,120,1
27764,12/23/2019,TEOMA06031,Super ,30,250,210,Super ,30,140,120,2
27765,12/23/2019,TEOGI04043,Super ,30,250,210,Super ,30,600,500,1
27766,12/23/2019,TEOSO13023,Super ,30,140,120,Super ,30,250,210,1
27767,12/18/2019,TEOCA01015,Super ,30,140,120,Super ,30,250,210,2
27768,12/18/2019,TEOQE14011,Super ,30,250,210,Super ,30,140,120,1
27769,12/18/2019,TRMF00031,Super ,30,140,120,Super ,30,250,210,1
27770,12/18/2019,101-001,Super ,30,250,210,Super ,30,140,120,3
27771,12/18/2019,TREX00025,Super ,30,140,120,Super ,30,250,210,2
27772,12/18/2019,TEOMO08027,Super ,30,140,120,Super ,30,250,210,1
27773,12/18/2019,TEOGI040411,Mega ,70,250,310,Super ,30,600,500,1
27774,12/19/2019,TKA00001.54,Super ,30,250,210,Super ,30,140,120,1
27775,12/19/2019,ASFGI0403005,Super ,30,250,210,Super ,30,140,120,1
27776,12/19/2019,TDOAL07021,Super ,30,140,120,Super ,30,250,210,4
27777,12/19/2019,TEOSH07032,Super ,30,250,210,Super ,30,140,120,1
27778,12/19/2019,TREX00015,Super ,30,250,210,Super ,30,140,120,1
27779,12/19/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,250,210,4
27780,12/19/2019,TDOCA03031,Super ,30,250,210,Super ,30,600,500,2
27781,12/22/2019,TDOCA02011,Super ,30,140,120,Super ,30,250,210,1
27782,12/22/2019,TRFR00004,Super ,30,250,210,Super ,30,140,120,2
27783,12/22/2019,TEOAT13011,Super ,30,250,210,Mega ,70,250,310,1
27784,12/22/2019,TEOCA01017,Super ,30,140,120,Super ,30,250,210,3
27785,12/22/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,140,120,1
27786,12/23/2019,TEOCA010112,Super ,30,250,210,Super ,30,600,500,1
27787,12/23/2019,TEOGI04041,Super ,30,140,120,Super ,30,600,500,1
27788,12/23/2019,TEOAS14033,Super ,30,600,500,Super ,30,250,210,1
27789,12/23/2019,TEODK07022,Super ,30,140,120,Super ,30,250,210,1
27790,12/23/2019,TEOQU08031,Super ,30,140,120,Super ,30,250,210,2
27791,12/23/2019,TEOME12031,Super ,30,250,210,Super ,30,140,120,3
27792,12/23/2019,TRSEX00012,Super ,30,140,120,Super ,30,250,210,1
27793,12/23/2019,TEOCA02031,Super ,30,140,120,Super ,30,250,210,1
27794,12/23/2019,TEOGI05011,Super ,30,250,210,Super ,30,600,500,1
27795,12/23/2019,101-TEGTKMBCS,Super ,30,140,120,Super ,30,250,210,1
27796,12/18/2019,TEECA03023,Super ,30,250,210,Mega ,70,250,310,1
27797,12/18/2019,TRDSL00747,Super ,30,250,210,Super ,30,140,120,1
27798,12/20/2019,101-TEGTKMBCS,Super ,30,140,120,Super ,30,140,120,1
27799,12/20/2019,TEOQU03013,Super ,30,140,120,Super ,30,250,210,1
27800,12/20/2019,TEOCA02011,Super ,30,250,210,Super ,30,250,210,1
27801,12/20/2019,101-001,Super ,30,250,210,Mega ,70,250,310,2
27802,12/20/2019,TREX00105,Super ,30,140,120,Super ,30,250,210,1
27803,12/19/2019,101-001,Mega ,70,250,310,Super ,30,600,500,2
27804,12/19/2019,TEEAL07021,Super ,30,140,120,Super ,30,250,210,4
27805,12/19/2019,TRMF00058,Super ,30,140,120,Super ,30,250,210,1
27806,12/19/2019,TREX00085,Super ,30,250,210,Super ,30,140,120,1
27807,12/19/2019,DEFDK0701001,Super ,30,140,120,Super ,30,250,210,1
27808,12/19/2019,TEVCA01012,Super ,30,140,120,Super ,30,250,210,1
27809,12/19/2019,TDOCA01013,Super ,30,140,120,Super ,30,250,210,2
27810,12/19/2019,TEPGI04011,Super ,30,140,120,Super ,30,250,210,1
27811,12/22/2019,TEOBE09021,Mega ,70,250,310,Super ,30,250,210,1
27812,12/22/2019,101-001,Super ,30,140,120,Super ,30,250,210,136
27813,12/22/2019,TREX00126,Super ,30,140,120,Super ,30,250,210,2
27814,12/22/2019,TEOSO13022,Super ,30,140,120,Super ,30,250,210,5
27815,12/22/2019,TEOCA02014,Super ,30,140,120,Super ,30,250,210,2
27816,12/22/2019,TREX00146,Super ,30,250,210,Super ,30,600,500,1
27817,12/22/2019,TRDSL00093,Super ,30,140,120,Super ,30,250,210,1
27818,12/22/2019,TEOSO130215,Super ,30,250,210,Super ,30,140,120,1
27819,12/23/2019,TDOCA02011,Super ,30,140,120,Super ,30,250,210,1
27820,12/23/2019,TRFR00011,Super ,30,140,120,Super ,30,250,210,1
27821,12/23/2019,TREX00120,Super ,30,140,120,Super ,30,250,210,1
27822,12/23/2019,TEEAL07022,Super ,30,140,120,Super ,30,250,210,2
27823,12/23/2019,TEOBE09021,Super ,30,140,120,Super ,30,250,210,2
27824,12/23/2019,TDODK07012,Super ,30,600,500,Super ,30,140,120,1
27825,12/20/2019,TDOCA01011,Super ,30,250,210,Mega ,70,250,310,1
27826,12/20/2019,TEEAL07012,Super ,30,140,120,Super ,30,250,210,1
27827,12/20/2019,101-001,Super ,30,140,120,Super ,30,250,210,8
27828,12/20/2019,TDOCA03032,Super ,30,140,120,Super ,30,250,210,2
27829,12/20/2019,101-TEGCCABCCNCC,Super ,30,100,110,Super ,30,140,120,1
27830,12/20/2019,ASFGI0401004,Super ,30,140,120,Super ,30,250,210,1
27831,12/20/2019,TEOCA01033,Super ,30,600,500,Super ,30,250,210,1
27832,12/20/2019,TDOAL07031,Super ,30,140,120,Super ,30,140,120,1
27833,12/20/2019,DNFGI0401003,Super ,30,140,120,Super ,30,250,210,2
27834,12/19/2019,TREX00027,Super ,30,140,120,Super ,30,250,210,1
27835,12/19/2019,TDOGI05011,Super ,30,250,210,Super ,30,140,120,1
27836,12/19/2019,TDOCA01011,Mega ,70,250,310,Super ,30,250,210,1
27837,12/19/2019,TRMF00070,Super ,30,140,120,Super ,30,250,210,1
27838,12/19/2019,101-TEGCCABCCVVS,Mega ,70,250,310,Mega ,70,140,220,2
27839,12/19/2019,TDOSH07031,Super ,30,140,120,Super ,30,250,210,5
27840,12/19/2019,ASFCA0303003,Super ,30,140,120,Super ,30,250,210,1
27841,12/22/2019,TEOWG13031,Super ,30,140,120,Super ,30,250,210,1
27842,12/22/2019,TEOGI040410,Super ,30,140,120,Super ,30,250,210,3
27843,12/22/2019,TEOAL05029,Super ,30,250,210,Super ,30,140,120,1
27844,12/22/2019,TRDSL00043,Super ,30,140,120,Super ,30,250,210,1
27845,12/22/2019,ARFDK0701001,Super ,30,250,210,Super ,30,140,120,1
27846,12/22/2019,TEOIS10013,Super ,30,140,120,Super ,30,250,210,2
27847,12/22/2019,TEOAT13011,Super ,30,140,120,Super ,30,250,210,1
27848,12/22/2019,101-TEGCCADSD,Super ,30,140,120,Mega ,70,140,220,1
27849,12/23/2019,TRDSL00747,Super ,30,140,120,Super ,30,250,210,2
27850,12/23/2019,TREX00172,Super ,30,140,120,Super ,30,250,210,1
27851,12/23/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,140,120,2
27852,12/23/2019,TEOIS100111,Super ,30,140,120,Super ,30,250,210,1
27853,12/23/2019,TEOSU11014,Super ,30,140,120,Super ,30,250,210,1
27854,12/23/2019,101-TEGCCABCCNCC,Super ,30,250,210,Super ,30,140,120,1
27855,12/23/2019,101-TEGCCABCRCRM,Super ,30,140,120,Super ,30,100,110,52
27856,12/23/2019,101-TEGCCADSD,Super ,30,140,120,Super ,30,250,210,19
27857,12/23/2019,101-001,Mega ,70,250,310,Super ,30,250,210,5
27858,12/23/2019,WSFBE0901002,Super ,30,140,120,Super ,30,250,210,1
27859,12/20/2019,101-TEGCCABCCVVS,Mega ,70,140,220,Super ,30,250,210,2
27860,12/20/2019,TEODK07016,Super ,30,250,210,Super ,30,140,120,2
27861,12/20/2019,Btech004,Super ,30,250,210,Super ,30,140,120,2
27862,12/20/2019,TEOCA03032,Super ,30,140,120,Mega ,70,140,220,1
27863,12/19/2019,TDPCA03022,Super ,30,140,120,Super ,30,250,210,1
27864,12/19/2019,TEOCA010112,Super ,30,140,120,Super ,30,250,210,2
27865,12/19/2019,TDOGI04043,Super ,30,250,210,Super ,30,140,120,1
27866,12/19/2019,TEOCA030311,Super ,30,140,120,Super ,30,250,210,2
27867,12/19/2019,TEOMO08028,Super ,30,140,120,Super ,30,250,210,1
27868,12/19/2019,TREX00020,Super ,30,140,120,Super ,30,250,210,1
27869,12/19/2019,TEOGI04014,Super ,30,140,120,Super ,30,600,500,1
27870,12/19/2019,TEOSU11012,Super ,30,140,120,Super ,30,250,210,1
27871,12/26/2019,ANFAL0502001,Super ,30,140,120,Super ,30,250,210,1
27872,12/26/2019,TEOAL05036,Super ,30,250,210,Super ,30,140,120,1
27873,12/26/2019,101-001,Mega ,70,250,310,Super ,30,600,500,1
27874,12/26/2019,TEOBE09028,Super ,30,140,120,Super ,30,250,210,1
27875,12/26/2019,TREX00193,Super ,30,140,120,Super ,30,250,210,1
27876,12/26/2019,TEOKS09036,Super ,30,250,210,Super ,30,600,500,1
27877,12/26/2019,TEOGH08011,Super ,30,250,210,Super ,30,140,120,1
27878,12/26/2019,WSFBE0901001,Super ,30,250,210,Super ,30,140,120,1
27879,12/26/2019,TEOKS09038,Super ,30,250,210,Super ,30,140,120,1
27880,12/26/2019,TEOGI040412,Super ,30,250,210,Super ,30,600,500,1
27881,12/26/2019,TEOKS09036,Super ,30,250,210,Super ,30,140,120,1
27882,12/26/2019,101-001,Super ,30,250,210,Super ,30,600,500,10
27883,12/26/2019,TDOAL07022,Super ,30,140,120,Super ,30,250,210,1
27884,12/26/2019,101-TEGTKMBCS,Super ,30,140,120,Super ,30,140,120,9
27885,12/26/2019,TEOCA030216,Super ,30,140,120,Super ,30,250,210,1
27886,12/26/2019,TEOGI04015,Super ,30,140,120,Super ,30,250,210,1
27887,12/26/2019,TEOME120310,Super ,30,140,120,Super ,30,250,210,1
27888,12/26/2019,TRMF00035,Super ,30,250,210,Super ,30,140,120,1
27889,12/26/2019,TEOQE14016,Super ,30,140,120,Super ,30,250,210,1
27890,12/26/2019,TRMF00078,Super ,30,140,120,Super ,30,250,210,1
27891,12/26/2019,TEOME12035,Super ,30,140,120,Super ,30,250,210,1
27892,12/26/2019,Btech004,Super ,30,250,210,Super ,30,140,120,1
27893,12/24/2019,TEOAT13012,Super ,30,140,120,Super ,30,250,210,2
27894,12/24/2019,FSFSH0703001,Super ,30,140,120,Super ,30,250,210,1
27895,12/24/2019,TEODO07058,Super ,30,250,210,Super ,30,600,500,1
27896,12/24/2019,TEOGI04011,Super ,30,250,210,Super ,30,600,500,1
27897,12/24/2019,TEODK07015,Super ,30,250,210,Super ,30,140,120,1
27898,12/24/2019,TEOKS09031,Super ,30,250,210,Super ,30,600,500,1
27899,12/24/2019,FIFLU1402002,Super ,30,140,120,Super ,30,250,210,1
27900,12/24/2019,TDOAL07021,Super ,30,250,210,Super ,30,600,500,3
27901,12/24/2019,101-TEGTKMBCS,Super ,30,250,210,Super ,30,250,210,3
27902,12/26/2019,TDOCA03022,Super ,30,140,120,Super ,30,250,210,2
27903,12/26/2019,TEECA02011,Super ,30,140,120,Super ,30,250,210,1
27904,12/26/2019,TEOCA02036,Super ,30,140,120,Super ,30,250,210,1
27905,12/26/2019,TDOCA01021,Super ,30,140,120,Super ,30,250,210,3
27906,12/26/2019,TEORS11035,Super ,30,140,120,Super ,30,250,210,1
27907,12/26/2019,TDODK07011,Mega ,70,140,220,Super ,30,250,210,1
27908,12/26/2019,TEOCA01015,Super ,30,140,120,Super ,30,250,210,1
27909,12/26/2019,TEOCA03024,Super ,30,250,210,Super ,30,140,120,1
27910,12/26/2019,TEOCA02014,Super ,30,140,120,Super ,30,250,210,2
27911,12/26/2019,TEOBE09022,Super ,30,250,210,Super ,30,600,500,1
27912,12/26/2019,TEOQU01031,Super ,30,140,120,Super ,30,250,210,1
27913,12/26/2019,TEEGI05011,Super ,30,250,210,Super ,30,600,500,1
27914,12/26/2019,TEOAL05012,Super ,30,140,120,Super ,30,250,210,1
27915,12/26/2019,TRDSL00154,Super ,30,140,120,Super ,30,250,210,2
27916,12/26/2019,101-001,Mega ,70,250,310,Ultra ,100,250,410,1
27917,12/26/2019,TEODO07051,Super ,30,140,120,Super ,30,250,210,1
27918,12/26/2019,FCFKCA01013,Super ,30,140,120,Super ,30,250,210,1
27919,12/26/2019,TEOGI04043,Mega ,70,140,220,Super ,30,250,210,1
27920,12/26/2019,101-TEGCCABCCXTA,Super ,30,600,500,Super ,30,250,210,1
27921,12/24/2019,101-001,Super ,30,600,500,Super ,30,250,210,1
27922,12/24/2019,TDOCA03032,Super ,30,140,120,Super ,30,250,210,4
27923,12/24/2019,101-TEGTKMBCS,Super ,30,140,120,Super ,30,600,500,1
27924,12/24/2019,TEOGH08017,Super ,30,250,210,Super ,30,600,500,1
27925,12/24/2019,TEOCA01024,Mega ,70,250,310,Mega ,70,140,220,1
27926,12/24/2019,TEOCA03029,Super ,30,140,120,Super ,30,250,210,1
27927,12/29/2019,Btech001,Super ,30,140,120,Super ,30,250,210,2
27928,12/29/2019,101-TEGCCABCCNCC,Super ,30,600,500,Super ,30,250,210,5
27929,12/29/2019,TEOKS090316,Super ,30,250,210,Super ,30,140,120,1
27930,12/29/2019,TEOME12033,Super ,30,250,210,Super ,30,140,120,3
27931,12/29/2019,TEOSS11021,Super ,30,140,120,Super ,30,250,210,1
27932,12/29/2019,101-TEGCCABCCNCC,Super ,30,250,210,Super ,30,600,500,1
27933,12/29/2019,TRDSL00172,Super ,30,140,120,Super ,30,250,210,1
27934,12/29/2019,101-TEGCCABCRCRM,Super ,30,140,120,Super ,30,250,210,3
27935,12/26/2019,TEOAL06012,Super ,30,140,120,Super ,30,250,210,1
27936,12/26/2019,TEEAL07031,Super ,30,250,210,Super ,30,140,120,2
27937,12/26/2019,TEOMO080221,Super ,30,140,120,Super ,30,250,210,1
27938,12/26/2019,TEOSO13025,Super ,30,600,500,Super ,30,250,210,1
27939,12/26/2019,TEEAL07023,Super ,30,250,210,Super ,30,140,120,2
27940,12/26/2019,TRDSL00178,Super ,30,140,120,Super ,30,250,210,1
27941,12/26/2019,TEOMO08027,Super ,30,250,210,Super ,30,140,120,1
27942,12/26/2019,TREX00046,Super ,30,140,120,Super ,30,250,210,1
27943,12/24/2019,TEEGI05011,Super ,30,140,120,Super ,30,250,210,7
27944,12/24/2019,101-TEGCCABCCNCC,Mega ,70,250,310,Super ,30,250,210,3
27945,12/24/2019,101-001,Super ,30,250,210,Super ,30,600,500,22
27946,12/24/2019,TDOCA01021,Super ,30,140,120,Super ,30,250,210,9
27947,12/24/2019,TKA00001.12,Super ,30,140,120,Super ,30,250,210,1
27948,12/24/2019,TEOAT13018,Super ,30,140,120,Super ,30,250,210,1
27949,12/24/2019,TEOGI04025,Super ,30,140,120,Super ,30,250,210,1
27950,12/24/2019,TEOPS10024,Super ,30,250,210,Super ,30,600,500,1
27951,12/24/2019,TEORS11031,Super ,30,140,120,Super ,30,250,210,2
27952,12/29/2019,TEOCA01014,Super ,30,100,110,Super ,30,250,210,1
27953,12/29/2019,TDOAL07021,Super ,30,250,210,Mega ,70,250,310,1
27954,12/29/2019,TEOGI04025,Super ,30,140,120,Super ,30,250,210,1
27955,12/29/2019,101-001,Ultra ,100,250,410,Mega ,70,250,310,1
27956,12/29/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,30,75,151
27957,12/29/2019,101-TEGCCABCCNCC,Super ,30,250,210,Super ,30,140,120,5
27958,12/29/2019,101-TEGCCABCCNCC,Super ,30,250,210,Super ,30,250,210,5
27959,12/29/2019,TEODO07054,Super ,30,250,210,Super ,30,140,120,1
27960,12/29/2019,TRDSL00106,Super ,30,140,120,Super ,30,250,210,1
27961,12/26/2019,TEOSH07038,Super ,30,140,120,Super ,30,250,210,2
27962,12/26/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,140,120,29
27963,12/26/2019,101-TEGCCABCCVVS,Ultra ,100,250,410,Mega ,70,250,310,1
27964,12/26/2019,TREX00162,Super ,30,140,120,Super ,30,250,210,1
27965,12/26/2019,ASFGI0402001,Super ,30,140,120,Super ,30,250,210,2
27966,12/26/2019,TEODO07053,Super ,30,140,120,Super ,30,250,210,2
27967,12/24/2019,TKA00001.36,Super ,30,250,210,Super ,30,140,120,1
27968,12/24/2019,TRMF00030,Super ,30,140,120,Super ,30,250,210,1
27969,12/24/2019,TEOQE14014,Super ,30,250,210,Super ,30,140,120,1
27970,12/24/2019,TEOAL05037,Super ,30,140,120,Super ,30,250,210,1
27971,12/29/2019,TEOGI04031,Super ,30,140,120,Super ,30,250,210,4
27972,12/29/2019,TRDSL00080,Super ,30,250,210,Super ,30,600,500,3
27973,12/29/2019,TEODO070525,Super ,30,140,120,Super ,30,250,210,6
27974,12/29/2019,101-TEGCCABCCVVS,Mega ,70,140,220,Super ,30,250,210,2
27975,12/29/2019,FCFCA0201001,Super ,30,140,120,Super ,30,250,210,3
27976,12/26/2019,FCFAT1301004,Super ,30,140,120,Super ,30,250,210,1
27977,12/26/2019,TEOWG13032,Super ,30,600,500,Super ,30,140,120,1
27978,12/26/2019,TEOPS10023,Super ,30,250,210,Super ,30,140,120,1
27979,12/26/2019,TDOCA02011,Super ,30,250,210,Super ,30,600,500,6
27980,12/29/2019,TEOCA010112,Super ,30,140,120,Super ,30,140,120,2
27981,12/29/2019,TEOCA03026,Super ,30,250,210,Super ,30,140,120,1
27982,12/29/2019,TDOCA02011,Super ,30,140,120,Super ,30,250,210,4
27983,12/29/2019,TEOGH08017,Super ,30,140,120,Super ,30,250,210,3
27984,12/29/2019,TEORS11036,Super ,30,140,120,Super ,30,600,500,1
27985,12/29/2019,TEOQE14012,Super ,30,250,210,Super ,30,140,120,1
27986,12/29/2019,ARFGI0403001,Super ,30,250,210,Super ,30,140,120,1
27987,12/29/2019,TEOCA01027,Super ,30,140,120,Super ,30,250,210,1
27988,12/29/2019,TDOCA02011,Super ,30,250,210,Super ,30,250,210,1
27989,12/29/2019,ASFCA0301001,Super ,30,140,120,Super ,30,250,210,2
27990,12/29/2019,TREX00047,Super ,30,140,120,Super ,30,250,210,1
27991,12/26/2019,TEOBS12011,Super ,30,140,120,Super ,30,250,210,3
27992,12/26/2019,TDOAL07022,Super ,30,600,500,Ultra ,100,600,700,1
27993,12/26/2019,TEOCA03028,Super ,30,140,120,Super ,30,250,210,1
27994,12/26/2019,ASFCA0103001,Super ,30,250,210,Super ,30,140,120,1
27995,12/26/2019,101-TEGCCADSD,Super ,30,250,210,Super ,30,140,120,9
27996,12/26/2019,TEOGI04041,Super ,30,250,210,Super ,30,600,500,1
27997,12/29/2019,WSFBE0901006,Super ,30,140,120,Super ,30,250,210,1
27998,12/29/2019,101-TEGTKMBCS,Super ,30,140,120,Super ,30,250,210,1
27999,12/29/2019,TEOGH08011,Super ,30,140,120,Super ,30,250,210,1
28000,12/29/2019,TEOAL06023,Super ,30,140,120,Super ,30,250,210,1
28001,12/29/2019,TDOCA02011,Super ,30,250,210,Super ,30,600,500,3
28002,12/29/2019,TEOSO13029,Super ,30,140,120,Super ,30,250,210,2
28003,12/29/2019,TEOSH07041,Super ,30,140,120,Super ,30,250,210,2
28004,12/29/2019,TEOFA12022,Super ,30,140,120,Super ,30,250,210,3
28005,12/29/2019,TEODK07012,Super ,30,140,120,Super ,30,250,210,4
28006,12/29/2019,DNFGH0801004,Super ,30,140,120,Super ,30,250,210,3
28007,12/29/2019,101-001,Super ,30,250,210,Super ,30,140,120,1
28008,12/29/2019,TEOAL05036,Super ,30,140,120,Super ,30,250,210,1
28009,12/29/2019,TEOCA01011,Ultra ,100,600,700,Super ,30,600,500,1
28010,12/29/2019,TRDSL00214,Super ,30,140,120,Super ,30,250,210,2
28011,12/29/2019,TEOIS10017,Super ,30,140,120,Super ,30,250,210,1
28012,12/26/2019,TEOCA03029,Super ,30,140,120,Super ,30,250,210,1
28013,12/26/2019,TEOBE09014,Super ,30,140,120,Super ,30,250,210,1
28014,12/26/2019,TEODK07013,Super ,30,250,210,Super ,30,140,120,1
28015,12/26/2019,TEODK07024,Super ,30,250,210,Super ,30,600,500,1
28016,12/26/2019,TEOSH07041,Super ,30,140,120,Super ,30,250,210,2
28017,12/26/2019,TEOQU08033,Super ,30,140,120,Super ,30,250,210,1
28018,12/26/2019,TEODK07026,Super ,30,140,120,Super ,30,140,120,1
28019,12/24/2019,TEOMA06032,Super ,30,140,120,Super ,30,250,210,1
28020,12/24/2019,TEOBS12012,Super ,30,250,210,Super ,30,140,120,1
28021,12/24/2019,101-TEGCCABCCVVS,Mega ,70,250,310,Mega ,70,140,220,1
28022,12/24/2019,TEOKS09038,Super ,30,250,210,Super ,30,140,120,1
28023,12/24/2019,TEOCA03028,Super ,30,250,210,Super ,30,140,120,1
28024,12/24/2019,101-TEGCCABCCNCC,Super ,30,250,210,Super ,30,140,120,88
28025,12/24/2019,TREX00116,Super ,30,140,120,Super ,30,250,210,1
28026,12/29/2019,TEOAT13011,Super ,30,140,120,Super ,30,250,210,1
28027,12/29/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,600,500,1
28028,12/29/2019,TRMF00080,Super ,30,250,210,Super ,30,140,120,1
28029,12/29/2019,TEOGI04019,Super ,30,140,120,Mega ,70,250,310,1
28030,12/29/2019,TEECA02011,Super ,30,140,120,Super ,30,250,210,1
28031,12/26/2019,TRDSL00771,Super ,30,140,120,Super ,30,140,120,2
28032,12/26/2019,TDOAL07022,Super ,30,140,120,Super ,30,250,210,1
28033,12/26/2019,TEOSS11024,Super ,30,140,120,Super ,30,250,210,2
28034,12/26/2019,TEOKS09034,Super ,30,140,120,Super ,30,250,210,1
28035,12/26/2019,TDOAL07021,Super ,30,140,120,Super ,30,140,120,1
28036,12/26/2019,TEOCA03025,Super ,30,140,120,Super ,30,250,210,1
28037,12/26/2019,TEOSO13021,Super ,30,140,120,Super ,30,250,210,2
28038,12/26/2019,TREX00163,Super ,30,250,210,Super ,30,600,500,1
28039,12/26/2019,TEOGI04043,Super ,30,140,120,Mega ,70,250,310,1
28040,12/26/2019,TRDSL00266,Super ,30,140,120,Super ,30,250,210,1
28041,12/24/2019,TREX00146,Super ,30,140,120,Super ,30,250,210,2
28042,12/24/2019,TKA00001.09,Super ,30,140,120,Super ,30,250,210,2
28043,12/29/2019,TEOBS12016,Super ,30,140,120,Super ,30,250,210,1
28044,12/29/2019,TRMF00041,Super ,30,140,120,Super ,30,250,210,1
28045,12/26/2019,TDOGI05011,Super ,30,140,120,Super ,30,600,500,1
28046,12/26/2019,TEOGI04041,Super ,30,250,210,Super ,30,140,120,1
28047,12/26/2019,Btech006,Super ,30,140,120,Super ,30,250,210,2
28048,12/26/2019,TEOSO13029,Super ,30,140,120,Super ,30,250,210,1
28049,12/26/2019,TEOCA01021,Super ,30,140,120,Super ,30,250,210,2
28050,12/26/2019,TRDSL00771,Super ,30,140,120,Super ,30,250,210,1
28051,12/26/2019,ASFQU0301001,Super ,30,140,120,Super ,30,250,210,1
28052,12/24/2019,TEOSO13024,Super ,30,140,120,Super ,30,250,210,1
28053,12/24/2019,101-TEGCCADSD,Super ,30,140,120,Super ,30,250,210,1
28054,12/24/2019,TRMF00044,Super ,30,140,120,Super ,30,250,210,1
28055,12/24/2019,DNFGI0401003,Super ,30,140,120,Super ,30,250,210,1
28056,12/24/2019,DNFGH0801004,Super ,30,250,210,Super ,30,140,120,1
28057,12/24/2019,TDOCA04011,Super ,30,250,210,Super ,30,140,120,1
28058,12/29/2019,TEOSH07047,Super ,30,140,120,Super ,30,250,210,1
28059,12/29/2019,TEOAS14033,Super ,30,140,120,Super ,30,250,210,1
28060,12/29/2019,TEOCA01017,Super ,30,140,120,Super ,30,250,210,1
28061,12/29/2019,101-TEGCCABCRCRM,Super ,30,140,120,Super ,30,30,75,42
28062,12/29/2019,TEOBE09012,Super ,30,250,210,Super ,30,140,120,2
28063,12/29/2019,TEOMO08021,Super ,30,250,210,Super ,30,600,500,1
28064,12/24/2019,101-001,Super ,30,140,120,Super ,30,250,210,4
28065,12/24/2019,TREX00032,Super ,30,140,120,Super ,30,140,120,4
28066,12/24/2019,IHFCA0202003,Super ,30,140,120,Super ,30,250,210,2
28067,12/24/2019,101-TEGCCADSD,Super ,30,140,120,Super ,30,30,75,2
